business_id,name
uS6Y0NyYvTA9lBStLVrbHQ,Michael's Catering & Cafe
vz54Y0mx-prV-VScxU_6hA,South Euclid - Lyndhurst Branch Library
Ju6Dq1mZ6jZ7W136j1oB1w,Burger King
miuIpP8FUVbMpw3jlJpiAQ,Odyssey Jewelry & Loan
RucrUwlX6hvGlUOrakViYw,Baldarotta's Porketta & Sicilian Sausage
PcpfOJhUC_dFFVG1o7waDw,Marco's Pizza
75K17D8RylPgDHhx-VgfmQ,SYB Party Center
49seBWZOoI3AOCvNziq4rw,HomeGoods
m8qGdllgcUSqZmcryQWM9A,McDonald's
ELEiNa6bXVljPvaQC9xVzA,"Buckley William F Jr, DDS"
c6v-5BHqJs4BU6sATgeAag,Marco's Pizza
Ve5Aclv2-3MTmgCoBGJ5_g,Gatherings Kitchen  Catering & Cooking School
pKU4bXh_e1V6uB1DCW0SQA,Journeys Home Pet Euthanasia
WFSW_tX9xODo9W_rAnk9Fw,Sleep Number
uxC9OVoio_IFDvs63MjcIg,Mont Surfaces by Mont Granite
dJ3Esyj5KDTH_Je6BXNYHA,The Kitchen
SZbn2cSLGsAmvliMzsvXOw,Popeyes Louisiana Kitchen
2706goA6nyUtHbOrPoATCw,IHOP
0v-f8FuMwhmyaoDNqlBgdA,Shaia Dental Care
HXf-pbw04lihKkhYeQxl7Q,Verizon
HUg3ClMK-JxjApprzuZmbg,Shaker Square Apartments
LdJljAqDu3UcIZldHcvJSQ,Emiliano's Restaurante & Cantina
28UWP-8hZ_-6klybRdzqEQ,Subway Restaurants
reYRFKmwGNNaRkRsbIjr6w,Thai Riffic
JkfmyxiGhMLQ5ZNZTFXZdg,Mentor Marsh Nature Preserve
mTqaVFqYT0JMZCg5OLQI3g,Carnegie Library of Pittsburgh
7F02UgoqwXGQlQWjVPYhpQ,Oliver Bath House
gX9wsZ0l8bI2cagGCb9GPA,Ocean Treasures
3whni1Kpy6n9UuUop8-d5Q,All Occasion Limosine Service
1Cs-agERivfq7Ni9CyU3mw,Kentown Animal Hospital
bKP78vtrIphIYYsfq9MN6Q,Martens Donald & Sons Ambulance Service
XtnmIgn7uWXRA3RC-GLANA,Affordable Fence & Railing
NKKuRZifMbqHJKzgB2BmEQ,Progressive Casualty
-DQVeF8QYXGL4o5FJcLMsg,Fancy Nail Salon
9jdeOdXxnNO72ug4Fs4kmQ,Lemonberry Frozen Yogurt
JQ6NlXQGXvQZ4P-b5HXd9A,Fredos Deli
fEzD4avBOz1NoGdKgFJKIQ,Yasoo
i3V1CrnxWMOpv9IFfTUL1g,Cavotta's Garden Center
uzgt2u3o2BoJ5uvQpLEhLg,Camp Bow Wow Pittsburgh East
otlK1lbYKNxmZLCZJmVzcg,The Brix at 26
HYY6QGb4K0JVzopFTaDBdQ,Omni Fight Club
1pcqM_Ptk9Ee-VmqE1qiBg,Ploucha Chiropractic Center
5Xci9QWwpbZg4Ng05yKOvw,Hair By Design
VbnhrTziSx5PxWvzczcceg,J Francis Company
7UrMKmaKWONSmQ2T5ugcUw,Chinese Back Rub
jSP7YHuFyUoupH1reMkZlg,Perkins Restaurant & Bakery
8Aaw_0k5-MEAoXY_M_dbCw,Keeley's Beauty Salon
mDkpb8yFirCCwC0sqgfCtA,HLane Coffee & Dry Goods
cuBaUkZtGee3WHJX4rQWTA,High Voltage Indoor Karting
FxVZE_tK48By-34URIacLg,Spuddy's Tavern
XxoVuGxIRg0e9RevFhWFag,Eliza's Oven
DLgxF8neoZTpVfRqqeG2IQ,Medina Auto Mall
zmGgek8M87wb-2EhHJNlSA,Marc's Stores
i6ArYWLyezznYGpCTy4OwQ,Kevin Chuey Photography
1NaChZSXJea7GOVZt_T42g,Dipiero Family Dental
c9PkUjunOI49r9oO4ZJcmQ,Taco Bell
KOWUuSQ4qhJWsXRRhhC55A,DSW Designer Shoe Warehouse
soPVIcC8dVfRhj2RObE8QQ,The Pennsylvania Market
gw26vlrE_vd15ji8mih3bw,Jane Addams Book Shop
fM9Nmx3Rv4zFU5fLMILpLA,Panera Bread
qTnPz9p7N4NfezIep3uOew,A NU Tatt2 Tattooing
G9LyIc5LgBNM_zF8BJMhNg,McDonald's
o13eH93qmWVNFZogkjhd9w,Courier Cafe
8ziRUCsWuXA6iyGXWqTG7g,C U Woodshop Supply
5-JryW5OHljR0LPJhhv7jA,Cafe de Paris
ihWw0eSKMQfO5cXLFS5itQ,Homestyle Pizza
8Dz7UG9lud10dkOvF3cGZw,Flo's Bistro - CLOSED
PzJBvteG9e_-J592kDFzdA,NTB - National Tire & Battery
Y6Tu9r3AaEaX41BRATQLaQ,India Garden
xDl-6o2NtEW3mh5geK8VUA,DICK'S Sporting Goods
4HpR1N0-wo61NbRVxvFeXQ,Bob's Sub
Z9HpopgqT5M3zYgmJxDmRg,Harper Well & Pump
gXzQb8auHnhNxJ9EF2F-tA,Domino's Pizza
B4XxK5I0X6d0Og-IVsZKYA,Skin Deep Mega Tanning
KcWZCGu0W16R60sh5gYSCw,We Keep It Kleen
jE5lfHPvsuNCJijXWaPqTw,Madison Club
Kji_kewu4qOlbvdslwYWSQ,UPMC Eye Center - Eye & Ear Institute
cPBYAFbkTd0sk9prwMW3wQ,Jersey Mike's Subs
tvUGZRnbtgjwZimkiq3eGA,Subway Restaurants
JqcYO5T8OZ8ukDPMwAzu7A,Calavittas Pizza Time
y8KBzM9iE9v8q0FeAPn0yQ,Woody's Bar & Grille
FvJtjO5nuIy5erGbkJpJXw,Villa Ballanca
PKSslavO2Bbgpl3dlTypgA,Pittsburgh Moving Company
vgn13bL25UbCuN0eybb24Q,Dentica
ofsMiZDWTiXgo5GefquVQg,Meadows Animal Hospital
v19lwsNIyGTxx4G5zUxWIA,The Oaklander Hotel Autograph Collection - Pittsburgh
S2mUYZntRZt2h0hnSkVI6A,Metamorphosis Holistic Health
aEk76knbZRbpyC9LvBToFg,Green Mobile
XSIerCotKH4AKhoxkuP_QQ,9Round McMurray
QJ0zyTj0pBBAaTtmAm4UCw,Pope's Kitchen
23gakZ_NlN3K0SqOBybwug,Root 174
h8dz1aaTY-7Ei9kNRJrMyg,Main Street Yoga
qy4N21k2fg5OYBOcMq0eiw,Prairie Junction Yarn
hKfuDwUbWJWdQWmXS_g9PA,Yummy Garden
UZ5Dka93BzTOjNhGktkvBQ,B L Cream Co
6WItftahZ9lNFJxfDPSJ0Q,Western PA Estate Liquidators
Npr3GIvyokvoIWn64zXPSw,Sloppy Dogs
PlmdHJS5tiFrIM65klmNNA,Panini's Bar & Grill
7O7kul7xKtcTnhxTECmHng,O'Malley's
JrrY4v21k7_qYxIidhi-aw,Kelly's Bar & Lounge
eXYrySVhA6lARLsWmuracQ,Joe's Tailor Shop & Formal Wear
hxd2fAXQAvK67TGaL0cIhQ,Portrait Innovations
rEg65FRo6ZPMlh5LAdMrZg,24 Karrot Kitchen
Hiqb7coNwQgEoAR9bn5XMg,China House
oezMXnkdUQMuMH7RuKaiyw,Mediterranean Cafe
WesHVJ45hCr17_bn9s69nw,No 1 Buffet
MFvUymU0mdNty4kBsUsw0w,All City Candy
SpXBHrRfXJdocVkQa16zxg,Cold Stone Creamery
ARyKI_UYS9GW1y9lvU3fyw,MVS Pet Care - Pittsburgh
KITc_kQyrUXVZh1hVTLKnw,PDQ Food Stores
bR7pmDHTjXh7fLEHQvEbXw,The Sweet Shoppe & Nut House
50iUNYwDoHSiy0-b_Sc2rQ,Wisconsin Craft Market
MtUUc5w3HuDMcmL89RcG6Q,Port Authority of Allegheny County
fCkvpPqOziXHHu-f8tbeZw,Wiseguys Pizza
rdNhqyCEMNHdxJ4m2XiTgA,Roxy Nails
RDHH5aVSsblGfOf17P2Tjg,Tuesday Morning
AkaJXuSRxB2OKLiDXM42cA,Big Pat's
1Ott5ubiIsU98o6mSyZFKA,Majors Academy Dog Training and Rehabilitation
MP0SNMrYp1m0-KOW7uPeGA,Little City Grill
Xnc1a9meteiuq28hg1U1KA,Harbor Freight Tools
I6ktg4xMpmKg-bfRm6ctDA,3RPrep
doz0Zf14FVyj4f2knQO30A,Beckham's B&M Bar-B-Que
ohHDnTYRjHfp8yCjqT88UQ,Crafton Ice Cream Delite
TzqiKzN1YBVvjTPJEU0W_Q,Rad Air Complete Car Care and Tire Centers
MNomEltnQ7vcL2il5sa52g,Jos. A. Bank
-ay1ej_XQscOcUn8VWXO7A,Mr Hero Restaurants
cAOCcoVt7onGQmu6rNd33g,Best Buy North Hills
dC2yhxxVUSmjW1Db7IaKWQ,Dairyland Family Restaurant
Yb-ToSUXWwjy4sdpSWUt_A,Four Points by Sheraton Cleveland Airport
78Tmd81SU-fjUEbw2c5muw,Universal Auto & Tire
eNTQnauT_i5a0NvlQRVBlw,Walmart Supercenter
0JeLKGmhR3yumSex7FU9tQ,JV Electronics  And More
0Sx2QBsMFe35HhwlvrwARQ,Classic Seafood Market
ZedwJdX1jQ7Hw1CzU3VDLw,La Pizzeria
A_PgZp2M63zWtnpNChpk-w,BoRics Hair Care
fYGWwAQ_guOkMPfOrVy43A,Salon Vibes on the Mount
JXndnCsv6rbJJAkiUjdYqQ,Buggy Bath House
ZM-ljL_Y6bR4qEYsGHws5A,LaVida Massage
l6nLQvrzzMO4zJC7jJjQGg,Society of St. Vincent De Paul Thrift Store
CJ0sbMmixbh21d9fUoBEMg,Espresso Royale
7ifZDDd4-ROT-puhUo0btw,ALDI
pIDc5WPZGhFll6sE6nVvwg,Salon DeStefino
C-oKwqnAPa1KJZhMOox60w,Melt Bar and Grilled
zs_YKgwh5YAie6TXZgYP9Q,Steinhauer Family Eye Clinic
rlDuAQgXTnVcdFXeEiE53A,Antonio's
TjAdRp37EscR8y-4M2m4bg,Papa Murphy's
KMampeS8WUqSIJ5BFXy6LQ,Wallflower Frames
gtNUcNKebcv12RyGcWWyOQ,Start the Heart
ED4oHahfld6ncjqPpAMYTQ,Select Dental
E3BDs6Hvcxo5Z4YmWo0MNw,Verizon
AKSDB_cTbAj5nDXZmcVxGg,Vue
5z_yNYLt4nc6W6EE_ZQ2NA,Gamestop
cJljJTEXVp88GMxCRuJQ5Q,Stahl Plumbing Heating & Air Conditioning
x6fvLWdx-Kb8_oMeqaHhRQ,Chatime Champaign
w6bRFK2rsO4dRb6xhw_TtA,Mancini's Bakery
Sr_VUJBhqcKCDLRv0JkrDg,McDonald's
yxMhVaB65N5VGEWSvU9Qzw,Super Pantry
xBm40tTwoKYP8OBP4ruPDw,The Edgewater
cPYdwElCHVU794t-Cs0ToQ,Obey House Tavern
Y6L37i6rkqDzMesTN5UI2Q,Dairy Queen
_-UlYElZuCxrRvr7A6l4JQ,Womancare Associates - Doubletree
IsADZMYEJKXTtPfN9YsiBA,Kabul Restaurant
xfuAFapTeFPYxa7RB0NI1g,KFC
dgfexUEV0_Cfsr4x5Y-zUw,Greater Pittsburgh Tree Service
Tk79j0dMuCDF24NhXSeIfg, Fresh Madison Market
ooZVuMTzs8vHKCPMU4zG8g,Majors Mobile Detailing
Hr6400ChN3hziIHDt2-hMA,Whitehouse Salon
0NRFT3AP36WrDKhec4KlRQ,Bil-Jac Foods
Q67n_plh27S0tlzFE7pM9g,Bistro 2182
A4r4hnmJTeTlTjFlV6vnkQ,Days Inn by Wyndham Cleveland Lakewood
nJClfvVwSrr2uuo_y2wO4w,Nile Restaurant
xw2mHGjTOs-VheN8707czQ,Bronze Hood Lounge
9Et2zqXA115eb5F91AKSMQ,Waunakee Remodeling
fS1QBwuCUXVQ_K7LNnYvBg,Mi Pueblo
kTQbZoQZVJ62JpEL-XNvVQ,Space
uni3kJlj2MWMsLCpso0DCg,Fratantonio's Barbershop
M4j1x7jKQZ6Mf3Bj-j-6yg,Starbucks
Mp4l7f83GtphC3iudYE-Zw,Kamm's Corners Ice Cream Company
n_UkzLCAMCIqhUnu-iLQyw,Bricco
8ptBNZne8pV6X01pQBnpkQ,Cafe Ola Appetite!
EsMcGiZaQuG1OOvL9iUFug,Any Given Sundae
ErXO17d8gWv3WibTagAWkQ,Messner Landscape
TqYsHyIabZKEI9MgvLp3vg,Firestone Complete Auto Care
GaP5KfdlDuNasKgTNR8Saw,Wendy's
WCocFl4ryOSy5Xw3OtzZAw,US Post Office
DvnIJApYK9SdHV1oSiHweg,Road Mart
DHYMJ77UOPBgls-PkoZ_9Q,Albaik Restaurant
OyfXVKjDy7VviVWkUxkk1g,Insomnia Cookies
tk39GVDhREp5jR81u5SLiQ,Verizon
M7cRkTVjtwV4bBSF1x6USg,Sally Beauty Supply
dWShECwk4R1cQhzOzJXtIQ,Los Arcos Mexican Restaurant Bar and Grill
k-4Uz1T1JYk_uahmG9nqVQ,Nagel Farms
ln84XX4mBHPTDLkgCy5Z4w,Akron City Tavern
cIfEYo4b3XUQlUNiB4la_g,Walmart Supercenter
ltxoWbmifvrka4nGIafuRQ,Akron Fossils & Science Center
ITOlsgK1j9KVD9ETTgIpvA,Four Seasons Tanning
NSvkfZ47OA1m9cBbHdKdeA,Diesels Direct
xUmJ7XsZDPTmg26bkh00Zg,Burger Nuts
nsgwXdmlWimq9zQ-E3mfMQ,Gallup! Coffee & Bakehouse
x7fmcmKyICuQUpvMyR5uNw,Renewal by Andersen
JLv0xMRtGuprB-rpja3UdA,Smoothie King
k0oEwE31kjx8r5G0OqyP_A,White Orchid
xpAU-bLqRbdMpt7lqbdthQ,Clean Juice - Wexford
lOyCHKj7mp9MiJ-iOEKFHA,Charming Charlie - Westlake
24AMVKpgUnwIsh6dK5dD7Q,Platinum Party Bus
C_4IogJkUBErt8gzL7Istw,United Club
4u7JRHBeN8N92JTIufEAjw,Gregg's Heating & Cooling
T0RfLvEjfU-mArhHiSHVPw,Staples
CtGcLi-13RSzeRFdsNP3Zg,Schoolhouse Yoga
NubtEKZBvll5Du5k0VXToQ,Best Time Watch Repair
H8x8SUVehy_o0U7uwKaVrw,Republic Services
L1KkmY4vTgCrS1J5aUFMtA,Sam's Market
tYQsV0-R5vjkqGFlIo7bHg,Acoustic Music Works
NUTVC8LoicZmcsO10Jmolg,Barolo Wine Bar
lSXICOY3Z0cumuwpJEco0A,Ideal Image Pittsburgh
ojot0MacnAjR75Hy_y4nog,Dairy Queen Grill & Chill
6EbUsMCc-lJxFzf2fw0EMw,Zen Windows - Pittsburgh
6sCdVRtmhJgNqKh9Vx6JXw,Tavern At Twin Lakes
hmJE1IC7OkRnEF2Wp94xIQ,Extasis Salon & Spa
d-u-4Y0BJpbKnEd2NtXAHA,Crystal Nails
tHLJ1pDaaHptb-EbFM2q_A,Quaker Steak and Lube
fjtmOAoiJdMCFFzrkEJESg,Eat N Park
qCPPPZf_Q8oLXUILSF4vUA,Jay Villella - RE/MAX Select Realty
mXNth6j_Y8Sy7F214P1Wtg,Patti's Pasticceria
wl0uHk7xGGPVyOz-XkstfQ,East Side Club
bvTyaYHXupi1c5mbs65RyQ,Great Wall China Buffet
KT1GhAuj-_6o6EhN9dbOGg,Carol Martin Salon Spa
EP05pjuysVWn49yezbbusw,Bruceton Grille
2Jzu8OMNEbVmql2VJ7iOMg,La-Z-Boy Home Furnishings & Decor
5hQWbYVD3Q3r0for-68Jfg,Master Pizza Restaurant
gYY9U9CXRS12O-oUFoO0cg,Panera Bread
wecdFbL8APMxI5h9DGDXaw,Alterations by Lois
CV1VfZBR38LFR0pGSfBGwg,Evolutionary Fitness
CuIPocteo1F3LEn1OqUoHg,China Jade
98NHr5pJyJS-PlrfZ2q6kA,Keva Sports Center
2tOcXjQycmhNmPqfl_imlg,Colozza's Bakery
XexnQuF7rMuck6Lx8nF_9Q,Arthur Murray Dance Studio
uZBRmbonKzNnl0rwY7COrQ,15° Fahrenheit Rolled Ice Cream
HwPKywUkiDhCPy0vV6XhPw,Betsy Warner - State Farm Insurance
TWk7hL6yCx5mYcs0Ys-usQ,Stinky's Bar & Grill
HmF1uRRxucvELiPWXXsZPw,Helio Terra Vegan Cafe
5m7dxSzkOylxzX0disComA,Master Pizza
2vDSveTk2Wyp7XoNHjK1yg,Laz Bistro and Bar
RKc1HMObTBLtr3jGuQxjPw,Hillcrest Medical Building
YrCX5xaEKU0Qqu1rSmbgFw,Timan Custom Window Treatments
Q3ln3mvsckcD7ED8RsEgPg,Costco
oTcLd1GfGBmkMZMkuULxew,Dj's Automotive Service and Repair
hII_nAeCvz-qlyuvbNI1Ig,BD's Mongolian Grill
3NuQdQQdLV9de4GODl_cUA,Hail Mary's Food And Drink
O0reEO0squzDLq_zUfxR_w,Fuddruckers
IS7fUtJUPqi1gmMhbz-cFQ,Truenorth
rvsye09KiUNW_Xa3mygo3Q,Pancheros Mexican Grill
u7MkgrDxjiHVR13fEZuD_A,"Richard Gottlieb, DMD"
L9_wsi8SdT6-TFtuiUlGcA,Popeyes Louisiana Kitchen
Hmsh4lOQObzJ0DdP9KHZVA,Westmoreland Pools & Spas
tYAur4ptvyJu6mO99ULyJw,Kindred at Home
0qzMLZDvjBPk_w9nODQKQA,Bright Covers
W61iaHqX4RECgY4mJmXk_A,Paul's Clock Repair
g4nj03SpyFEC2gwUvTN3mA,The Healthy Smile - Bay Village Dentist
2GgIOrC_au9gAMU89DNT8w,Korean Central Church of Pgh
C0QcNkV_svV2aUH-fI2MLw,Keri Powell Therapy
pPkdmlnkPReu-bZ-R-kiBw,Kin-Kin Coffee Stand
s9eunnBT4dS54GQ5yHBwkw,G & R Auto Care
awgoBwuhzlLGKEIverTGjQ,Bath & Body Works
qz1zu28a44yhPtoBqyUP7g,Moxie Hair Design
uSLXA7qU-eeatCluYKF7_Q,John F Slater Funeral Home
KBwm6RN-A9yLEjr-lbYXmQ,Vintage Love
rTk5MJ7mSvfS08Z-KhWt4g,CVS Pharmacy
aQMwIORSgNVe6VV9p1zDSw,Domain At Cleveland
E8C2QH2YEZYxpbV7UgnrMQ,ALDI
msuLD0t4-7yXBF-OO3eZyA,Barber Shop at Great Southern
F1klnrZP6Bzkj-90nkdsJA,Animal Friends
BI7-wo7PuIwglslL3-2C6g,East McKeesport Animal Hospital
zG3GJiIrF01bwgP0tQdkZg,House of Hunan
28AALxbT27d3voK2as0ARg,Spitzer Chrysler Dodge Jeep Ram Cleveland
QrNiaIGy7xNO10H1zALARA,Fireman's Limo Service
KPHER-n5jEVX3BgNJBfNPg,Quest Diagnostics
w7vRqpfKWO62bkSQXFf0vQ,"Forever Greene Flowers, Inc."
mA6t4HMKK5Hrqua9CIAqEg,Fanucces Campus Pizzeria & Pasta House
_QTWD4BD4-2foKnGRqi5Ng,Pillar To Post Home Inspectors - James & Kara Shields
40ODoaL-9SkimM8aY8Efug,Hobby Lobby
xiUVYCnW8pNL2uiMjETtQA,Johnny Hot Dog
SCH52VzNqEcgaxIOb9s8cQ,JT Barber Hair Design Studio
8_sHbOuRBdhSnwlG4GsYmQ,Kirk Auto Detail
WGFJbxzhO44Ku05BM1hDjA,Tito's Mexican Grill
AXhIxVvmXO3ksdIXKx9SZA,Ale Haus Tavern & Deli Shop
flCF_Vp9NOpTVeGv673nSg,Sprecher's Restaurant and Pub
kIi0rz1BbH-wP8o5dz-UEQ,Scorchers Casual Eatery & Draft House
G-U-nhG9V4VTHEiLhXbTHw,St Nicholas Greek Orthodox Cathedral
K7rmxZmtoE0_U_40459TLg,Sucre
WAGESBe_9h_au35adjvoQQ,Liberty Beer
MYRlurnsNgZC9pZRft3-9Q,Madison BCycle
o84XM3l2keUVCLtTdT1wxg,Cecil's West
CXpxYHAvxdCKVZt8339-zA,Winking Lizard Tavern
RWegZl_vMYIkLCHoTIjDqg,Frank and Pauly's
ZpcDolj4eo1NEGm1WuBq5g,Pick 'n Save
A-OvzL1cssAoFQ-TMRUpBQ,Starbucks
J34gYCtmO2QQ62SMQDOduQ,Beltline Animal Hospital
YoTJRewKGsUpxVhgKEuQLQ,Wishbone's Pet Care
JwVn_fcSCYTd_5HxCROueA,Static
wymuHFAU163G5ykkfIMHUg,Timeless Guitars
kU5FELmOlgKemyL70dayRg,Hoffman Tree Service
DuUksv9EDj3agIMysRgYlw,Hot Topic
ZQbZt-L9fSpauu6yxx3kmw,Canal Towpath Bar & Grill
B1pgMquCwdZksK7FrZY24w,Exotic Nails
bCWB4Lirn--Z8DkMCagoaw,Speakeasy
Y2b2112hwzc9Fqlfi88WuA,Avalon Veterinary Hospital
lJc5WljtIAI6hBqzKbn_HQ,Vocelli Pizza
XkNQk_8MfVcpsZVWjHHPUg,"Cleveland Clinic Akron General Health & Wellness Center, Stow"
XxSF2DtVEonATGN1MF1Y5g,Discount Drug Mart
VUb97h3RTg6InKdfgB49Bw,Happy Dog at the Euclid Tavern
U5zm6zgN5z1TlpcR7AFyHw,Lingonberry Llama
9HOolbO7hP2spNvLZN87VA,Chris's Confections
hbYY29onGCq0yux6rFhb9w,Panera Bread
eq6KbltRbr3Wre93NaYePg,CARSTAR Tim's Collision
oS-xaHI0FLjfEzHuuL4GKw,Rocky Rococo Pan Style Pizza
N6AgX1Flfv6Gxrgmb0JwAQ,Community Thrift Center
mpl401TorCGAkwKCCga6NQ,Remington Apartments
EFaTWneLBxdljhr0oW8hSg,TruGreen Lawn Care
nFGgnBrQuIDPBI3DsHHHOg,Bacheller David DMD
QFTIBvLlcOPqBe5byK4ZIg,Verdi's Italian Market
tBOrqJzf46ZdZKjRMTDskw,First Choice Dental
wzrIPomrcpDZtR4WpdLikQ,Shoe Carnival
v3rXLmTCX6ZFR6kIYTY2fg,Istanbul Grille
7o8Yrm87jKZRm-oEH3mGoQ,Stonebridge Towers Condos
KmkR67Ugb2ARHhTh_T3CgQ,Vanderbeck Integrative Therapies
LYpr0VIQ82TrNIeNzZkmKQ,USA Insulation of Cleveland
FoVasFoCvniz8j26uwA_Hg,Bay Diner
5Lg32W4NdRO0fBx0sAz8zQ,Domino's Pizza
tc5-UFsHF5lkXsabH72_UQ,Saris
BlvO20Oag6FZfq9zLk9LMg,Anthony Arms & Shooting Center
ssYUkuMC5VuJ4PDTXhNi1w,Ba-Co - Smallman Galley
tRrMljYqr48OjWoHDDkSoQ,Hunan Wok
J8HAqRVUXlszQ9QqiF1ApQ,Vcs Salon & Spa
o4d2KulJmwsMPr4ao8OcFw,Parma Animal Hospital
_080cljKOjr5sSaxi_hbyA,Tropical Smoothie Cafe
6ObhHav156dwof2qHvUj3g,Subway Restaurants
-j5IKGBvgyGdMC78vBTuNg,Riverhounds
8BYJLNeidv2ARtARUXVu4Q,Industrial Donut
aEr3OGpQU5gccYSIi3jjVA,Dunham's Sports
41LxL4cESUpvenFmcdwm0w,Angelo's II
6ensl3XsaQhw_qy4CqkvJA,Monro Auto Service And Tire Centers
rSGeN3SQWbP-uSYsaI1OBA,Annapurna Indian Food
E2KMVObgTKsgNurd7v09Nw,For All Seasons
jF3zUwEWluI2ZPzkke9mXA,La Bella Pizza & Pasta
cXZOk7rsjFv3JYTpD_BiTQ,Victory Pro Services
OddfRkD8nJCMJcazzvu0Vw,Ark Moving & Storage
UduPcMWfIVMAYRaIIpzSog,Le Tigre Lounge
dX9KSdyqBRNYbWzDT2PTkQ,The Potato Patch
5k5GU_meOdyYZHDWwfzvKw,Milano Bar and Grill
CvzQUrJGvjdMf4XtYYQJFQ,To Dry For Style Bar
SPaG25AHUddzey2kgWUw4w,Pleasant Hills Pet Hospital
qsHU5Bgt1-w87H1lZ5T_Jw,Payne Hill Townhomes
Dp-WcXAtglYi58Nm2DbozQ,Wisconsin Sleep
HHGuAjkU9gQyxpwTZAJ_aQ,China King
1A3uYPr5QrPZmBEy4e1UxQ,"Brian K Smith, DDS, MD"
yvMtbr_GaEnQ7eXYDvqBjQ,St Vincent De Paul Stores
VVk0V5b2u9ZwIme2jh-4Hg,Copps Food Center
SvwacDHhwAF-MLiUDGZ3iw,The Country Club
DGMhBEn1AirY_OhR_jVjMg,Freedom Roofing & Construction
TlDRcYA01RCADsafzauzRg,Alberto & Pasquale
VR01T1Y7GN_swCkY9TmD9A,Fratangelo Gardens
ujOrkYCsy3scxDylKRZ_cw,Tonidale Restaurant and Lounge
lCSYZzLHWkWmya4lauc1rQ,Goldie's Deli & Restaurant
ouA65ba9TZnpk8djQyYj5w,Willi's Ski & Snowboard Shops
tZOMMBJEzkJo6okIwG1Pmw,Mad Town Gastropub
nSThFcHyyjIXnlX98xBkIg,Innu Hair Salon
xC6bSnjmYydqJExIgtGJ8Q,Duncan Plumbing
zArmkc8hDXpY2QMxfmv6tA,Pittsburgh Car Detail
XRbAsrtaeX2YXK5S-x2Y_A,Amys Pet Parlor
4CXnWcTTgwBkkcQT6_6ppA,Smokin' Joe's
uYF7tmDkMSIB0ghBN22Xhw,Regency Cleaners
8tCbRbU3-Fs7s9d3ZNt5Qw,The UPS Store
WghhtS-tqDWMh_W2O13CYA,Panda Express
xRsm1kRIGbL_nGCtxd551g,Took Took 98
1jKF78-6D8tpyimNTrMDVw,Michaels
f5fOS5sPvSDu8oG5U4lHMg,Body Archaeology
334tpYe50E2OwVSUHgRy2g,Diamond Finish Detailing
pZ72gk3ABAKhESiSY6PcGg,BTU Comfort Solutions
wbgxiPnalE791g4RMN_NjA,The Betsy Shoppe
ViJjcvNH_Up1mXZ5NieApg,County Market
Ylm9cM4xIFgg6LLBr8Euow,Cuisine Express At Valero
eFDJpYBQCHydvUCmJHUOXw,Verizon
u4D2VypIx3nMsRRbOwx-sA,Bentley's Pub
oCTu8oSITCP6pQzDbB0oSA,Perkins Restaurant & Bakery
wJ3WEOEsxIvYmme--Iqa-A,Mani Nail & Spa
PAg12EPmtU0o3J16--CVFw,Sheetz
FEH0i7SnTH81k451ZadKIQ,Dane County Farmer's Market
czk_wGegenUkLO-OlEmDeg,Madison Optometric Center
5jF_FfjgY-A5_6QquMbu6Q,Julia Grace Salon
g7g3XsVg6eKNUXYKE62yjw,Frontier Van Lines Moving & Storage
oGnUASBpfhXLlJcdyv_2ig,Flame Urban Chicken Grill
a9nQEyWahpOAQFWcDc8ctA,PetSmart
V91rAFfXUqz3b_PaA6-tuw,Sawyer's
J0qc-TrEnEwE5RKONnYPTA,Walmart Supercenter
klb1XHe_KKgEcpp02vkdYQ,One Barrel Brewing
E5DmIvvCCHmk_CtXMPS7Hw,Cleveland Police Department
wi0JoPT_61pmzn87KcVQgg,Honor Your Body Wellness
zJ-V2GZ9q7UkwYFl3G116w,Olive Garden Italian Restaurant
7bU6qjYrgPOegfIsBoMI1g,Boston Road Automotive
8pSKJ_qRUotjFl_bjH_GQA,The Cornerstone Brewing Company
jmeDvVx3wzCBlTBN7XNb-Q,Alley Cat Oyster Bar
jYXTRxOkZc4cl9Dy8LnsMw,Domino's Pizza
fy5ZE8oCtEw5Jiu-HjTE_A,China Max
1Mf0UInsuxMNfJjzy0rTBQ,Denny's
00lLqbShBN9oScKCXBn8mw,Antoine's Le Jour Spa & Salon
fZ2y1nvbIX6gZSKktQm7Gg,Quinn's Auto Service
Alot-Zft1rCMu35c8ZpZBg,Nephew's
wmniELU7g_Yj97V0GEhi9A,Sheetz
CKzomKlCl1dhlknUYGElLQ,Meineke Car Care Center
AlMHJO_YxzomrCxW_vFG5g,Tan Pro
FOXMXhU0dw8GF1hHtdRbHg,Classic Mazda
96IRzRcQcQufcp8qC7927g,800 Degrees Woodfired Kitchen
A9IzIja0q-51YOv0ezUDag,Burgh Bits & Bites
_GzHBlk6YWUDPaGbhHw9JA,Sonny's Kitchen
xxA7pjV3AEmoAamUz58eow,Cruel Vice Custom Tattoo
DbLm3pjGczSCTmh7rntlGQ,The UPS Store
0Iv54qQpgPf5_nLph-Uncg,Manakiki Golf Course-Cleveland Metroparks
3wGZo0_T-oXdFJ86S8mT6Q,Macy's
APRZQ4DM7-GiMS9LpjsqAA,Revati Wellness
jTpst2--t8GzQ39BrBdNew,Sycamore Park - Dog Off-Leash Park
